Date,Utilization of Refinery in %,Production,Demand,Contract 1 FP,Global Sale (in millions),Last Day's Price,Price
2017-01-30,88.10000000000001,4514.158735177865,4409.919209486166,52.63,1.4506369149486165,53.16999816894531,52.630001068115234
2017-01-31,88.0,4514.60814229249,4409.997588932807,52.81,1.4542227658932805,52.630001068115234,52.810001373291016
2017-02-01,87.9,4515.0575494071145,4410.075968379447,53.88,1.4578086168379447,52.810001373291016,53.880001068115234
2017-02-02,87.8,4515.506956521739,4410.154347826087,53.54,1.4613944677826087,53.880001068115234,53.540000915527344
2017-02-03,87.7,4515.956363636364,4410.232727272728,53.83,1.4649803187272727,53.540000915527344,53.83000183105469
2017-02-06,87.24000000000001,4516.405770750988,4410.311106719368,53.01,1.4685661696719368,53.83000183105469,53.0099983215332
2017-02-07,86.78,4516.855177865613,4410.389486166008,52.17,1.4721520206166008,53.0099983215332,52.16999816894531
2017-02-08,86.32000000000001,4517.304584980237,4410.467865612649,52.34,1.4757378715612648,52.16999816894531,52.34000015258789
2017-02-09,85.86,4517.753992094861,4410.546245059289,53.0,1.4793237225059288,52.34000015258789,53.0
2017-02-10,85.4,4518.203399209486,4410.624624505929,53.86,1.4829095734505928,53.0,53.86000061035156
2017-02-13,85.18,4518.65280632411,4410.70300395257,52.93,1.4864954243952568,53.86000061035156,52.93000030517578
2017-02-14,84.96000000000001,4519.102213438735,4410.7813833992095,53.2,1.4900812753399209,52.93000030517578,53.20000076293945
2017-02-15,84.74,4519.5516205533595,4410.85976284585,53.11,1.4936671262845849,53.20000076293945,53.11000061035156
2017-02-16,84.52,4520.001027667984,4410.938142292491,53.36,1.4972529772292489,53.11000061035156,53.36000061035156
2017-02-17,84.3,4520.450434782609,4411.01652173913,53.4,1.500838828173913,53.36000061035156,53.400001525878906
2017-02-21,84.725,4520.899841897233,4411.094901185771,54.06,1.504424679118577,53.400001525878906,54.060001373291016
2017-02-22,85.15,4521.349249011858,4411.173280632412,53.59,1.508010530063241,54.060001373291016,53.59000015258789
2017-02-23,85.575,4521.7986561264825,4411.251660079051,54.45,1.5115963810079052,53.59000015258789,54.45000076293945
2017-02-24,86.0,4522.248063241106,4411.330039525692,53.99,1.5151822319525692,54.45000076293945,53.9900016784668
2017-02-27,85.98,4522.697470355731,4411.408418972333,54.05,1.5187680828972332,53.9900016784668,54.04999923706055
2017-02-28,85.96000000000001,4523.146877470355,4411.486798418972,54.01,1.5223539338418972,54.04999923706055,54.0099983215332
2017-03-01,85.94,4523.59628458498,4411.565177865613,53.83,1.5259397847865612,54.0099983215332,53.83000183105469
2017-03-02,85.92,4524.0456916996045,4411.6435573122535,52.61,1.5295256357312252,53.83000183105469,52.61000061035156
2017-03-03,85.9,4524.495098814229,4411.721936758893,53.33,1.5331114866758893,52.61000061035156,53.33000183105469
2017-03-06,85.74000000000001,4524.944505928854,4411.800316205534,53.2,1.5366973376205533,53.33000183105469,53.20000076293945
2017-03-07,85.58,4525.393913043478,4411.878695652174,53.14,1.5402831885652173,53.20000076293945,53.13999938964844
2017-03-08,85.42,4525.843320158103,4411.957075098814,50.28,1.5438690395098813,53.13999938964844,50.279998779296875
2017-03-09,85.25999999999999,4526.2927272727275,4412.035454545455,49.28,1.5474548904545453,50.279998779296875,49.279998779296875
2017-03-10,85.1,4526.742134387352,4412.113833992095,48.49,1.5510407413992093,49.279998779296875,48.4900016784668
2017-03-13,85.56,4527.191541501976,4412.192213438735,48.4,1.5546265923438733,48.4900016784668,48.400001525878906
2017-03-14,86.02,4527.6409486166,4412.270592885376,47.72,1.5582124432885376,48.400001525878906,47.720001220703125
2017-03-15,86.48,4528.090355731225,4412.348972332016,48.86,1.5617982942332014,47.720001220703125,48.86000061035156
2017-03-16,86.94,4528.5397628458495,4412.427351778656,48.75,1.5653841451778656,48.86000061035156,48.75
2017-03-17,87.4,4528.989169960474,4412.505731225297,48.78,1.5689699961225296,48.75,48.779998779296875
2017-03-20,87.78,4529.438577075099,4412.584110671937,48.22,1.5725558470671936,48.779998779296875,48.220001220703125
2017-03-21,88.16,4529.887984189723,4412.662490118577,47.34,1.5761416980118577,48.220001220703125,47.34000015258789
2017-03-22,88.54,4530.337391304348,4412.7408695652175,48.04,1.5797275489565217,47.34000015258789,48.040000915527344
2017-03-23,88.92,4530.7867984189725,4412.819249011858,47.7,1.5833133999011857,48.040000915527344,47.70000076293945
2017-03-24,89.3,4531.236205533597,4412.897628458499,47.97,1.5868992508458497,47.70000076293945,47.970001220703125
2017-03-27,89.6,4531.685612648222,4412.976007905138,47.73,1.5904851017905137,47.970001220703125,47.72999954223633
2017-03-28,89.89999999999999,4532.135019762845,4413.054387351779,48.37,1.5940709527351777,47.72999954223633,48.369998931884766
2017-03-29,90.2,4532.58442687747,4413.13276679842,49.51,1.5976568036798418,48.369998931884766,49.5099983215332
2017-03-30,90.5,4533.0338339920945,4413.211146245059,50.35,1.6012426546245058,49.5099983215332,50.349998474121094
2017-03-31,90.8,4533.483241106719,4413.2895256917,50.6,1.6048285055691698,50.349998474121094,50.599998474121094
2017-04-03,90.84,4533.932648221344,4413.367905138341,50.24,1.6084143565138338,50.599998474121094,50.2400016784668
2017-04-04,90.88,4534.382055335968,4413.44628458498,51.03,1.612000207458498,50.2400016784668,51.029998779296875
2017-04-05,90.92,4534.831462450593,4413.524664031621,51.15,1.615586058403162,51.029998779296875,51.150001525878906
2017-04-06,90.96,4535.2808695652175,4413.6030434782615,51.7,1.619171909347826,51.150001525878906,51.70000076293945
2017-04-07,91.0,4535.730276679842,4413.681422924901,52.24,1.62275776029249,51.70000076293945,52.2400016784668
2017-04-10,91.38,4536.179683794467,4413.759802371542,53.08,1.626343611237154,52.2400016784668,53.08000183105469
2017-04-11,91.76,4536.62909090909,4413.838181818182,53.4,1.6299294621818181,53.08000183105469,53.400001525878906
2017-04-12,92.14,4537.078498023715,4413.916561264822,53.11,1.6335153131264821,53.400001525878906,53.11000061035156
2017-04-13,92.52000000000001,4537.5279051383395,4413.994940711463,53.18,1.6371011640711461,53.11000061035156,53.18000030517578
2017-04-14,92.9,4537.977312252964,4414.073320158103,52.915,1.6406870150158102,53.18000030517578,52.915000915527344
2017-04-17,93.14,4538.426719367589,4414.151699604743,52.65,1.6442728659604742,52.915000915527344,52.650001525878906
2017-04-18,93.38,4538.876126482213,4414.230079051384,52.41,1.6478587169051382,52.650001525878906,52.40999984741211
2017-04-19,93.62,4539.325533596838,4414.308458498024,50.44,1.6514445678498022,52.40999984741211,50.439998626708984
2017-04-20,93.86,4539.7749407114625,4414.386837944664,50.27,1.6550304187944662,50.439998626708984,50.27000045776367
2017-04-21,94.1,4540.224347826087,4414.465217391305,49.62,1.6586162697391305,50.27000045776367,49.619998931884766
2017-04-24,93.94,4540.673754940712,4414.543596837945,49.23,1.6622021206837942,49.619998931884766,49.22999954223633
2017-04-25,93.78,4541.123162055336,4414.621976284585,49.56,1.6657879716284585,49.22999954223633,49.560001373291016
2017-04-26,93.61999999999999,4541.57256916996,4414.7003557312255,49.62,1.6693738225731223,49.560001373291016,49.619998931884766
2017-04-27,93.46,4542.0219762845845,4414.778735177866,48.97,1.6729596735177865,49.619998931884766,48.970001220703125
2017-04-28,93.3,4542.471383399209,4414.857114624506,49.33,1.6765455244624505,48.970001220703125,49.33000183105469
2017-05-01,92.94,4542.920790513834,4414.935494071146,48.84,1.6801313754071145,49.33000183105469,48.84000015258789
2017-05-02,92.58,4543.370197628458,4415.013873517787,47.66,1.6837172263517786,48.84000015258789,47.65999984741211
2017-05-03,92.22,4543.819604743083,4415.092252964427,47.82,1.6873030772964426,47.65999984741211,47.81999969482422
2017-05-04,91.86,4544.2690118577075,4415.170632411067,45.52,1.6908889282411066,47.81999969482422,45.52000045776367
2017-05-05,91.5,4544.718418972332,4415.249011857708,46.22,1.6944747791857706,45.52000045776367,46.220001220703125
2017-05-08,91.88,4545.167826086957,4415.327391304348,46.43,1.6980606301304346,46.220001220703125,46.43000030517578
2017-05-09,92.26,4545.617233201581,4415.405770750988,45.88,1.7016464810750986,46.43000030517578,45.880001068115234
2017-05-10,92.64,4546.066640316205,4415.484150197629,47.33,1.7052323320197627,45.880001068115234,47.33000183105469
2017-05-11,93.02000000000001,4546.5160474308295,4415.5625296442695,47.83,1.7088181829644267,47.33000183105469,47.83000183105469
2017-05-12,93.4,4546.965454545454,4415.640909090909,47.84,1.712404033909091,47.83000183105469,47.84000015258789
2017-05-15,93.42,4547.414861660079,4415.71928853755,48.85,1.7159898848537547,47.84000015258789,48.849998474121094
2017-05-16,93.44,4547.864268774703,4415.79766798419,48.66,1.719575735798419,48.849998474121094,48.65999984741211
2017-05-17,93.46000000000001,4548.313675889328,4415.87604743083,49.07,1.723161586743083,48.65999984741211,49.06999969482422
2017-05-18,93.48,4548.7630830039525,4415.954426877471,49.35,1.726747437687747,49.06999969482422,49.349998474121094
2017-05-19,93.5,4549.212490118577,4416.032806324111,50.33,1.730333288632411,49.349998474121094,50.33000183105469
2017-05-22,93.8,4549.661897233202,4416.111185770751,50.73,1.733919139577075,50.33000183105469,50.72999954223633
2017-05-23,94.1,4550.111304347826,4416.189565217392,51.47,1.737504990521739,50.72999954223633,51.470001220703125
2017-05-24,94.4,4550.560711462451,4416.267944664032,51.36,1.741090841466403,51.470001220703125,51.36000061035156
2017-05-25,94.7,4551.0101185770745,4416.346324110672,48.9,1.744676692411067,51.36000061035156,48.900001525878906
2017-05-26,95.0,4551.459525691699,4416.424703557313,49.8,1.748262543355731,48.900001525878906,49.79999923706055
2017-05-30,94.775,4551.908932806324,4416.503083003953,49.66,1.751848394300395,49.79999923706055,49.65999984741211
2017-05-31,94.55,4552.358339920948,4416.581462450593,48.32,1.755434245245059,49.65999984741211,48.31999969482422
2017-06-01,94.32499999999999,4552.807747035573,4416.6598418972335,48.36,1.7590200961897233,48.31999969482422,48.36000061035156
2017-06-02,94.1,4553.2571541501975,4416.738221343874,47.66,1.7626059471343871,48.36000061035156,47.65999984741211
2017-06-05,94.16,4553.706561264822,4416.816600790514,47.4,1.7661917980790514,47.65999984741211,47.400001525878906
2017-06-06,94.22,4554.155968379447,4416.894980237154,48.19,1.7697776490237151,47.400001525878906,48.189998626708984
2017-06-07,94.28,4554.605375494071,4416.973359683795,45.72,1.7733634999683794,48.189998626708984,45.720001220703125
2017-06-08,94.34,4555.054782608696,4417.051739130435,45.64,1.7769493509130434,45.720001220703125,45.63999938964844
2017-06-09,94.4,4555.5041897233195,4417.130118577075,45.83,1.7805352018577074,45.63999938964844,45.83000183105469
2017-06-12,94.32000000000001,4555.953596837944,4417.208498023716,46.08,1.7841210528023714,45.83000183105469,46.08000183105469
2017-06-13,94.24000000000001,4556.403003952569,4417.286877470356,46.46,1.7877069037470354,46.08000183105469,46.459999084472656
2017-06-14,94.16,4556.852411067193,4417.365256916996,44.73,1.7912927546916995,46.459999084472656,44.72999954223633
2017-06-15,94.08,4557.301818181818,4417.443636363637,44.46,1.7948786056363635,44.72999954223633,44.459999084472656
2017-06-16,94.0,4557.7512252964425,4417.522015810277,44.74,1.7984644565810275,44.459999084472656,44.7400016784668
2017-06-19,93.7,4558.200632411067,4417.600395256917,44.2,1.8020503075256915,44.7400016784668,44.20000076293945
2017-06-20,93.4,4558.650039525692,4417.678774703558,43.23,1.8056361584703555,44.20000076293945,43.22999954223633
2017-06-21,93.1,4559.099446640316,4417.7571541501975,42.53,1.8092220094150195,43.22999954223633,42.529998779296875
2017-06-22,92.8,4559.548853754941,4417.835533596838,42.74,1.8128078603596838,42.529998779296875,42.7400016784668
2017-06-23,92.5,4559.9982608695655,4417.913913043479,43.01,1.8163937113043476,42.7400016784668,43.0099983215332
2017-06-26,92.72,4560.447667984189,4417.992292490118,43.38,1.8199795622490118,43.0099983215332,43.380001068115234
2017-06-27,92.94,4560.897075098814,4418.070671936759,44.24,1.8235654131936758,43.380001068115234,44.2400016784668
2017-06-28,93.16,4561.346482213438,4418.1490513834,44.74,1.8271512641383398,44.2400016784668,44.7400016784668
2017-06-29,93.38,4561.795889328063,4418.227430830039,44.93,1.8307371150830039,44.7400016784668,44.93000030517578
2017-06-30,93.6,4562.2452964426875,4418.30581027668,46.04,1.8343229660276679,44.93000030517578,46.040000915527344
2017-07-03,93.82499999999999,4562.694703557312,4418.384189723321,47.07,1.8379088169723319,46.040000915527344,47.06999969482422
2017-07-05,94.05,4563.144110671937,4418.462569169961,45.13,1.841494667916996,47.06999969482422,45.130001068115234
2017-07-06,94.275,4563.593517786561,4418.540948616601,45.52,1.84508051886166,45.130001068115234,45.52000045776367
2017-07-07,94.5,4564.042924901186,4418.6193280632415,44.23,1.848666369806324,45.52000045776367,44.22999954223633
2017-07-10,94.4,4564.4923320158105,4418.697707509882,44.4,1.852252220750988,44.22999954223633,44.400001525878906
2017-07-11,94.3,4564.941739130434,4418.776086956522,45.04,1.855838071695652,44.400001525878906,45.040000915527344
2017-07-12,94.2,4565.391146245059,4418.854466403162,45.49,1.859423922640316,45.040000915527344,45.4900016784668
2017-07-13,94.1,4565.840553359683,4418.932845849803,46.08,1.86300977358498,45.4900016784668,46.08000183105469
2017-07-14,94.0,4566.289960474308,4419.011225296443,46.54,1.8665956245296442,46.08000183105469,46.540000915527344
2017-07-17,94.06,4566.7393675889325,4419.089604743083,46.02,1.870181475474308,46.540000915527344,46.02000045776367
2017-07-18,94.12,4567.188774703557,4419.167984189724,46.4,1.8737673264189723,46.02000045776367,46.400001525878906
2017-07-19,94.17999999999999,4567.638181818182,4419.246363636364,47.12,1.8773531773636363,46.400001525878906,47.119998931884766
2017-07-20,94.24,4568.087588932806,4419.324743083004,46.79,1.8809390283083003,47.119998931884766,46.790000915527344
2017-07-21,94.3,4568.536996047431,4419.403122529645,45.77,1.8845248792529643,46.790000915527344,45.77000045776367
2017-07-24,94.52,4568.9864031620555,4419.481501976285,46.34,1.8881107301976283,45.77000045776367,46.34000015258789
2017-07-25,94.74,4569.43581027668,4419.559881422925,47.89,1.8916965811422923,46.34000015258789,47.88999938964844
2017-07-26,94.96000000000001,4569.885217391304,4419.638260869566,48.75,1.8952824320869563,47.88999938964844,48.75
2017-07-27,95.18,4570.334624505928,4419.7166403162055,49.04,1.8988682830316204,48.75,49.040000915527344
2017-07-28,95.4,4570.784031620553,4419.795019762846,49.71,1.9024541339762844,49.040000915527344,49.709999084472656
2017-07-31,95.58,4571.2334387351775,4419.873399209487,50.17,1.9060399849209486,49.709999084472656,50.16999816894531
2017-08-01,95.76,4571.682845849802,4419.951778656126,49.16,1.9096258358656124,50.16999816894531,49.15999984741211
2017-08-02,95.94,4572.132252964427,4420.030158102767,49.59,1.9132116868102766,49.15999984741211,49.59000015258789
2017-08-03,96.12,4572.581660079051,4420.108537549408,49.03,1.9167975377549404,49.59000015258789,49.029998779296875
2017-08-04,96.3,4573.031067193676,4420.186916996047,49.58,1.9203833886996047,49.029998779296875,49.58000183105469
2017-08-07,96.25999999999999,4573.4804743083005,4420.265296442688,49.39,1.9239692396442685,49.58000183105469,49.38999938964844
2017-08-08,96.22,4573.929881422925,4420.343675889329,49.17,1.9275550905889327,49.38999938964844,49.16999816894531
2017-08-09,96.17999999999999,4574.379288537549,4420.422055335968,49.56,1.9311409415335967,49.16999816894531,49.560001373291016
2017-08-10,96.14,4574.828695652173,4420.500434782609,48.59,1.9347267924782607,49.560001373291016,48.59000015258789
2017-08-11,96.1,4575.278102766798,4420.5788142292495,48.82,1.9383126434229248,48.59000015258789,48.81999969482422
2017-08-14,95.96,4575.7275098814225,4420.657193675889,47.59,1.9418984943675888,48.81999969482422,47.59000015258789
2017-08-15,95.82,4576.176916996047,4420.73557312253,47.55,1.9454843453122528,47.59000015258789,47.54999923706055
2017-08-16,95.68,4576.626324110672,4420.81395256917,46.78,1.9490701962569168,47.54999923706055,46.779998779296875
2017-08-17,95.54,4577.075731225296,4420.89233201581,47.09,1.9526560472015808,46.779998779296875,47.09000015258789
2017-08-18,95.4,4577.525138339921,4420.970711462451,48.51,1.9562418981462448,47.09000015258789,48.5099983215332
2017-08-21,95.64,4577.9745454545455,4421.049090909091,47.37,1.959827749090909,48.5099983215332,47.369998931884766
2017-08-22,95.88,4578.42395256917,4421.127470355731,47.64,1.9634136000355729,47.369998931884766,47.63999938964844
2017-08-23,96.12,4578.873359683795,4421.205849802372,48.41,1.966999450980237,47.63999938964844,48.40999984741211
2017-08-24,96.36,4579.322766798418,4421.284229249012,47.43,1.970585301924901,48.40999984741211,47.43000030517578
2017-08-25,96.6,4579.772173913043,4421.362608695653,47.87,1.9741711528695651,47.43000030517578,47.869998931884766
2017-08-28,93.22,4580.2215810276675,4421.440988142293,46.57,1.977757003814229,47.869998931884766,46.56999969482422
2017-08-29,89.84,4580.670988142292,4421.519367588933,46.44,1.9813428547588932,46.56999969482422,46.439998626708984
2017-08-30,86.46000000000001,4581.120395256917,4421.597747035574,45.96,1.9849287057035572,46.439998626708984,45.959999084472656
2017-08-31,83.08,4581.569802371541,4421.6761264822135,47.23,1.9885145566482212,45.959999084472656,47.22999954223633
2017-09-01,79.7,4582.019209486166,4421.754505928854,47.29,1.9921004075928852,47.22999954223633,47.290000915527344
2017-09-05,79.2,4582.4686166007905,4421.832885375495,48.66,1.9956862585375492,47.290000915527344,48.65999984741211
2017-09-06,78.7,4582.918023715415,4421.911264822134,49.16,1.9992721094822132,48.65999984741211,49.15999984741211
2017-09-07,78.2,4583.36743083004,4421.989644268775,49.09,2.0028579604268772,49.15999984741211,49.09000015258789
2017-09-08,77.7,4583.816837944663,4422.068023715416,47.48,2.0064438113715415,49.09000015258789,47.47999954223633
2017-09-11,78.8,4584.266245059288,4422.146403162055,48.07,2.0100296623162053,47.47999954223633,48.06999969482422
2017-09-12,79.9,4584.7156521739125,4422.224782608696,48.23,2.0136155132608695,48.06999969482422,48.22999954223633
2017-09-13,81.0,4585.165059288537,4422.3031620553365,49.3,2.0172013642055333,48.22999954223633,49.29999923706055
2017-09-14,82.10000000000001,4585.614466403162,4422.381541501976,49.89,2.0207872151501975,49.29999923706055,49.88999938964844
2017-09-15,83.2,4586.063873517786,4422.459920948617,49.89,2.0243730660948613,49.88999938964844,49.88999938964844
2017-09-18,84.28,4586.513280632411,4422.5383003952575,49.91,2.0279589170395256,49.88999938964844,49.90999984741211
2017-09-19,85.36,4586.9626877470355,4422.616679841897,49.48,2.0315447679841894,49.90999984741211,49.47999954223633
2017-09-20,86.44,4587.41209486166,4422.695059288538,50.41,2.0351306189288536,49.47999954223633,50.40999984741211
2017-09-21,87.52,4587.861501976285,4422.773438735178,50.55,2.038716469873518,50.40999984741211,50.54999923706055
2017-09-22,88.6,4588.310909090909,4422.851818181818,50.66,2.0423023208181816,50.54999923706055,50.65999984741211
2017-09-25,88.5,4588.760316205533,4422.930197628459,52.22,2.0458881717628454,50.65999984741211,52.220001220703125
2017-09-26,88.39999999999999,4589.2097233201575,4423.008577075099,51.88,2.0494740227075097,52.220001220703125,51.880001068115234
2017-09-27,88.3,4589.659130434782,4423.086956521739,52.14,2.053059873652174,51.880001068115234,52.13999938964844
2017-09-28,88.19999999999999,4590.108537549407,4423.16533596838,51.56,2.0566457245968377,52.13999938964844,51.560001373291016
2017-09-29,88.1,4590.557944664031,4423.24371541502,51.67,2.060231575541502,51.560001373291016,51.66999816894531
2017-10-02,88.32,4591.007351778656,4423.32209486166,50.58,2.0638174264861657,51.66999816894531,50.58000183105469
2017-10-03,88.53999999999999,4591.4567588932805,4423.4004743083005,50.42,2.06740327743083,50.58000183105469,50.41999816894531
2017-10-04,88.76,4591.906166007905,4423.478853754941,49.98,2.0709891283754938,50.41999816894531,49.97999954223633
2017-10-05,88.98,4592.35557312253,4423.557233201581,50.79,2.074574979320158,49.97999954223633,50.790000915527344
2017-10-06,89.2,4592.804980237154,4423.6356126482215,49.29,2.078160830264822,50.790000915527344,49.290000915527344
2017-10-09,88.26,4593.254387351779,4423.713992094862,50.105000000000004,2.081746681209486,49.290000915527344,49.58000183105469
2017-10-10,87.32000000000001,4593.7037944664025,4423.792371541502,50.92,2.0853325321541503,49.58000183105469,50.91999816894531
2017-10-11,86.38,4594.153201581027,4423.870750988142,51.3,2.088918383098814,50.91999816894531,51.29999923706055
2017-10-12,85.44,4594.602608695652,4423.949130434783,50.6,2.092504234043478,51.29999923706055,50.599998474121094
2017-10-13,84.5,4595.052015810276,4424.027509881424,51.45,2.096090084988142,50.599998474121094,51.45000076293945
2017-10-16,85.16,4595.501422924901,4424.105889328063,51.87,2.0996759359328063,51.45000076293945,51.869998931884766
2017-10-17,85.82,4595.9508300395255,4424.184268774704,51.88,2.10326178687747,51.869998931884766,51.880001068115234
2017-10-18,86.48,4596.40023715415,4424.2626482213445,52.04,2.106847637822134,51.880001068115234,52.040000915527344
2017-10-19,87.14,4596.849644268775,4424.341027667984,51.29,2.110433488766798,52.040000915527344,51.290000915527344
2017-10-20,87.8,4597.299051383399,4424.419407114625,51.47,2.1140193397114624,51.290000915527344,51.470001220703125
2017-10-23,87.86,4597.748458498024,4424.4977865612655,51.9,2.117605190656126,51.470001220703125,51.900001525878906
2017-10-24,87.92,4598.197865612648,4424.576166007905,52.47,2.1211910416007904,51.900001525878906,52.470001220703125
2017-10-25,87.97999999999999,4598.647272727272,4424.654545454546,52.18,2.124776892545454,52.470001220703125,52.18000030517578
2017-10-26,88.03999999999999,4599.096679841897,4424.732924901186,52.64,2.1283627434901184,52.18000030517578,52.63999938964844
2017-10-27,88.1,4599.546086956521,4424.811304347826,53.9,2.1319485944347822,52.63999938964844,53.900001525878906
2017-10-30,88.39999999999999,4599.995494071146,4424.889683794467,54.15,2.1355344453794465,53.900001525878906,54.150001525878906
2017-10-31,88.69999999999999,4600.4449011857705,4424.968063241107,54.38,2.1391202963241103,54.150001525878906,54.380001068115234
2017-11-01,89.0,4600.894308300395,4425.046442687747,54.3,2.1427061472687745,54.380001068115234,54.29999923706055
2017-11-02,89.3,4601.34371541502,4425.124822134388,54.54,2.1462919982134387,54.29999923706055,54.540000915527344
2017-11-03,89.6,4601.793122529644,4425.203201581028,55.64,2.1498778491581025,54.540000915527344,55.63999938964844
2017-11-06,89.88,4602.242529644269,4425.281581027668,57.35,2.1534637001027663,55.63999938964844,57.349998474121094
2017-11-07,90.16,4602.6919367588935,4425.3599604743085,57.2,2.1570495510474306,57.349998474121094,57.20000076293945
2017-11-08,90.44,4603.141343873517,4425.438339920949,56.81,2.160635401992095,57.20000076293945,56.810001373291016
2017-11-09,90.72,4603.590750988142,4425.516719367589,57.17,2.1642212529367586,56.810001373291016,57.16999816894531
2017-11-10,91.0,4604.040158102766,4425.5950988142295,56.965,2.167807103881423,57.16999816894531,56.7400016784668
2017-11-13,91.06,4604.489565217391,4425.67347826087,56.76,2.1713929548260866,56.7400016784668,56.7599983215332
2017-11-14,91.12,4604.9389723320155,4425.75185770751,55.7,2.174978805770751,56.7599983215332,55.70000076293945
2017-11-15,91.17999999999999,4605.38837944664,4425.83023715415,55.33,2.1785646567154147,55.70000076293945,55.33000183105469
2017-11-16,91.24,4605.837786561265,4425.908616600791,55.14,2.182150507660079,55.33000183105469,55.13999938964844
2017-11-17,91.3,4606.287193675889,4425.986996047431,56.55,2.1857363586047427,55.13999938964844,56.54999923706055
2017-11-20,91.625,4606.736600790514,4426.065375494071,56.09,2.189322209549407,56.54999923706055,56.09000015258789
2017-11-21,91.94999999999999,4607.1860079051385,4426.143754940712,56.83,2.192908060494071,56.09000015258789,56.83000183105469
2017-11-22,92.27499999999999,4607.635415019762,4426.222134387352,58.02,2.196493911438735,56.83000183105469,58.02000045776367
2017-11-24,92.6,4608.084822134387,4426.300513833992,58.065,2.2000797623833988,58.02000045776367,58.95000076293945
2017-11-27,92.83999999999999,4608.534229249011,4426.378893280633,58.11,2.203665613328063,58.95000076293945,58.11000061035156
2017-11-28,93.08,4608.983636363636,4426.4572727272725,57.99,2.2072514642727272,58.11000061035156,57.9900016784668
2017-11-29,93.32,4609.4330434782605,4426.535652173913,57.3,2.210837315217391,57.9900016784668,57.29999923706055
2017-11-30,93.56,4609.882450592885,4426.614031620554,57.4,2.2144231661620553,57.29999923706055,57.400001525878906
2017-12-01,93.8,4610.33185770751,4426.6924110671935,58.36,2.218009017106719,57.400001525878906,58.36000061035156
2017-12-04,93.72,4610.781264822134,4426.770790513834,57.47,2.2215948680513833,58.36000061035156,57.470001220703125
2017-12-05,93.64,4611.230671936759,4426.849169960475,57.62,2.225180718996047,57.470001220703125,57.619998931884766
2017-12-06,93.56,4611.6800790513835,4426.927549407115,55.96,2.2287665699407113,57.619998931884766,55.959999084472656
2017-12-07,93.48,4612.129486166008,4427.005928853755,56.69,2.232352420885375,55.959999084472656,56.689998626708984
2017-12-08,93.4,4612.578893280632,4427.084308300396,57.36,2.2359382718300393,56.689998626708984,57.36000061035156
2017-12-11,93.54,4613.028300395256,4427.162687747036,57.99,2.2395241227747036,57.36000061035156,57.9900016784668
2017-12-12,93.68,4613.477707509881,4427.241067193676,57.14,2.2431099737193674,57.9900016784668,57.13999938964844
2017-12-13,93.82,4613.9271146245055,4427.3194466403165,56.6,2.246695824664031,57.13999938964844,56.599998474121094
2017-12-14,93.96,4614.37652173913,4427.397826086957,57.04,2.2502816756086954,56.599998474121094,57.040000915527344
2017-12-15,94.1,4614.825928853755,4427.476205533597,57.3,2.2538675265533596,57.040000915527344,57.29999923706055
2017-12-18,94.42,4615.275335968379,4427.554584980237,57.16,2.2574533774980234,57.29999923706055,57.15999984741211
2017-12-19,94.74,4615.724743083004,4427.632964426878,57.46,2.2610392284426872,57.15999984741211,57.459999084472656
2017-12-20,95.06,4616.1741501976285,4427.711343873518,58.09,2.2646250793873515,57.459999084472656,58.09000015258789
2017-12-21,95.38,4616.623557312253,4427.789723320158,58.36,2.2682109303320157,58.09000015258789,58.36000061035156
2017-12-22,95.7,4617.072964426877,4427.868102766799,58.47,2.2717967812766795,58.36000061035156,58.470001220703125
2017-12-26,95.95,4617.522371541501,4427.946482213439,59.97,2.2753826322213437,58.470001220703125,59.970001220703125
2017-12-27,96.2,4617.971778656126,4428.024861660079,59.64,2.2789684831660075,59.970001220703125,59.63999938964844
2017-12-28,96.45,4618.4211857707505,4428.10324110672,59.84,2.2825543341106718,59.63999938964844,59.84000015258789
2017-12-29,96.7,4618.870592885375,4428.18162055336,60.42,2.2861401850553356,59.84000015258789,60.41999816894531
2018-01-01,96.42,4619.32,4428.26,60.42,2.289726036,60.1299991607666,60.39499855041504
2018-01-02,96.14,4619.312720306513,4428.365708812261,60.37,2.290527647793103,60.41999816894531,60.369998931884766
2018-01-03,95.86,4619.305440613027,4428.471417624522,61.63,2.2913292595862065,60.369998931884766,61.630001068115234
2018-01-04,95.58,4619.29816091954,4428.577126436782,62.01,2.2921308713793103,61.630001068115234,62.0099983215332
2018-01-05,95.3,4619.290881226053,4428.682835249042,61.44,2.2929324831724136,62.0099983215332,61.439998626708984
2018-01-08,94.84,4619.2836015325665,4428.788544061303,61.73,2.293734094965517,61.439998626708984,61.72999954223633
2018-01-09,94.38,4619.27632183908,4428.894252873563,62.96,2.2945357067586203,61.72999954223633,62.959999084472656
2018-01-10,93.92,4619.269042145594,4428.999961685824,63.57,2.295337318551724,62.959999084472656,63.56999969482422
2018-01-11,93.46,4619.261762452107,4429.105670498085,63.8,2.2961389303448274,63.56999969482422,63.79999923706055
2018-01-12,93.0,4619.254482758621,4429.211379310345,64.3,2.2969405421379308,63.79999923706055,64.30000305175781
2018-01-15,92.58,4619.247203065134,4429.317088122606,64.3,2.297742153931034,64.05000114440918,64.01500129699707
2018-01-16,92.16,4619.239923371647,4429.422796934866,63.73,2.298543765724138,64.30000305175781,63.72999954223633
2018-01-17,91.74000000000001,4619.2326436781605,4429.5285057471265,63.97,2.299345377517241,63.72999954223633,63.970001220703125
